Date,Adj Close,Close,High,Low,Open,Volume
2009-01-02,135.468994140625,135.468994140625,139.5780029296875,135.0,138.718994140625,80065.0
2009-01-05,133.01600646972656,133.01600646972656,135.875,132.35899353027344,135.2030029296875,113786.0
2009-01-06,132.68800354003906,132.68800354003906,133.7969970703125,131.73399353027344,133.156005859375,220309.0
2009-01-07,132.68800354003906,132.68800354003906,133.39100646972656,131.89100646972656,133.281005859375,218244.0
2009-01-08,133.01600646972656,133.01600646972656,133.51600646972656,132.39100646972656,132.68800354003906,155339.0
2009-01-09,133.14100646972656,133.14100646972656,134.43800354003906,132.0,132.85899353027344,153107.0
2009-01-12,134.8280029296875,134.8280029296875,134.89100646972656,132.26600646972656,133.2030029296875,200454.0
2009-01-13,134.8280029296875,134.8280029296875,135.2969970703125,133.906005859375,134.781005859375,120905.0
2009-01-14,136.875,136.875,137.4530029296875,134.4530029296875,135.0780029296875,158805.0
2009-01-15,137.14100646972656,137.14100646972656,137.968994140625,136.26600646972656,137.1719970703125,182396.0
2009-01-16,136.218994140625,136.218994140625,136.843994140625,134.0469970703125,136.68800354003906,175288.0
2009-01-20,134.9219970703125,134.9219970703125,135.031005859375,132.5469970703125,134.81199645996094,159677.0
2009-01-21,131.656005859375,131.656005859375,134.218994140625,130.968994140625,134.1719970703125,210182.0
2009-01-22,129.93800354003906,129.93800354003906,132.06199645996094,129.31199645996094,131.39100646972656,206777.0
2009-01-23,129.60899353027344,129.60899353027344,130.43800354003906,128.531005859375,129.906005859375,228999.0
2009-01-26,129.23399353027344,129.23399353027344,130.0,128.4530029296875,129.625,211163.0
2009-01-27,131.2030029296875,131.2030029296875,131.281005859375,128.875,129.156005859375,185652.0
2009-01-28,128.9219970703125,128.9219970703125,131.60899353027344,128.48399353027344,130.85899353027344,173350.0
2009-01-29,127.14099884033203,127.14099884033203,129.375,126.28099822998047,128.7030029296875,226425.0
2009-01-30,126.7030029296875,126.7030029296875,127.96900177001953,126.4530029296875,126.51599884033203,229131.0
2009-02-02,128.76600646972656,128.76600646972656,128.9530029296875,126.59400177001953,126.65599822998047,229131.0
2009-02-03,126.96900177001953,126.96900177001953,128.93800354003906,126.25,128.875,156545.0
2009-02-04,126.64099884033203,126.64099884033203,127.375,125.78099822998047,126.40599822998047,191889.0
2009-02-05,126.90599822998047,126.90599822998047,127.76599884033203,126.31199645996094,126.40599822998047,198699.0
